Y
-0.3009
-0.2762
-0.2524
-0.229
-0.2065
-0.1832
-0.1601
-0.136
-0.1104
-0.0837
-0.0568
-0.0299
-0.003
0.0222
0.0461
0.0683
0.0895
0.109
0.1293
0.1494
0.1708
0.1927
0.2151
0.2367
0.258
0.2775
0.2955
0.3122
0.3281
0.3425
0.3566
0.3698
0.3825
0.3947
0.407
0.4189
0.4304
0.4415
0.4507
0.458
0.4635
0.4683
0.4719
0.476
0.4791
0.4813
0.4811
0.4797
0.4763
0.4733
0.4695
0.4664
0.4618
0.4565
0.4502
0.4436
0.4362
0.4295
0.4229
0.4155
0.4068
0.3971
0.3863
0.3742
0.3612
0.3479
0.3347
0.3213
0.3084
0.2959
0.2841
0.2717
0.2585
0.2445
0.2297
0.2137
0.198
0.1825
0.1671
0.1516
0.1358
0.1191
0.1016
0.0838
0.0665
0.05
0.035
0.022
0.0102
-0.0015
-0.0128
-0.0245
-0.0376
-0.0519
-0.066
-0.0803
-0.0949
-0.109
-0.1221
-0.1351
-0.1482
-0.1604
-0.1723
-0.1835
-0.1939
-0.2041
-0.2143
-0.225
-0.237
-0.2503
-0.2629
-0.275
-0.2864
-0.2965
-0.3055
-0.3146
-0.3234
-0.3303
-0.3361
-0.3401
-0.3432
-0.3456
-0.349
-0.3522
-0.3555
-0.3578
-0.3596
-0.3604
-0.3611
-0.3616
-0.3617
-0.3617
-0.3608
-0.3589
-0.3557
-0.3521
-0.347
-0.3414
-0.3355
-0.329
-0.3217
-0.3141
-0.3061
-0.2971
-0.2882
-0.2786
-0.2683
-0.2571
-0.2454
-0.233
-0.2207
-0.2083
-0.1956
-0.1822
-0.1673
-0.1501
-0.1313
-0.111
-0.0903
-0.0695
-0.0498
-0.0302
-0.0111
0.0089
0.029
0.05
0.0711
0.0923
0.1134
0.1342
0.154
0.1732
0.1918
0.2096
0.2278
0.2474
0.2684
0.2898
0.3115
0.3328
0.3522
0.3691
0.3858
0.4022
0.4181
0.4343
0.4503
0.4652
0.4773
0.4878
0.4963
0.5036
0.5091
0.5145
0.5185
0.5209
0.5217
0.5206
0.5176
0.5133
0.5077
0.5009
0.4932
0.4836
0.4717
0.4584
0.443
0.4261
0.4086
0.3906
0.3719
0.353
0.3324
0.3107
0.2882
0.2648
0.241
0.2176
0.1939
0.1705
0.1468
0.1235
0.1013
0.0804
0.0598
0.0395
0.0189
-0.0025
-0.024
-0.0449
-0.0646
-0.0837
-0.1024
-0.1213
-0.1406
-0.1597
-0.177
-0.193
-0.2082
-0.2226
-0.2376
-0.254
-0.2706
-0.2866
-0.3013
-0.3127
-0.3215
-0.328
-0.3322
-0.3347
-0.3367
-0.3368
-0.3353
-0.3321
-0.3267
-0.3189
-0.31
-0.2991
-0.2864
-0.2719
-0.2561
-0.2369
-0.2157
-0.193
-0.1678
-0.1396
-0.1107
-0.0795
-0.0464
-0.0131
0.0195
0.0528
0.0848
0.117
0.15
0.184
0.218
0.2526
0.2863
0.3188
0.3491
0.3784
0.4064
0.4321
0.456
0.4785
0.4983
0.5161
0.5329
0.5487
0.5629
0.5757
0.5864
0.5944
0.5986
0.6004
0.6004
0.5983
0.5958
0.5946
0.5934
0.5914
0.5896
0.587
0.5831
0.5781
0.5732
0.5671
0.5594
0.5496
0.5385
0.5258
0.5113
0.497
0.4831
0.469
0.4544
0.4399
0.424
0.4064
0.3871
0.3662
0.3441
0.3211
0.2968
0.2716
0.2456
0.2187
0.1904
0.1619
0.1325
0.1019
0.0699
0.0377
0.0049
-0.0274
-0.0593
-0.0905
-0.122
-0.1534
-0.1855
-0.2167
-0.2459
-0.2736
-0.3003
-0.325
-0.3487
-0.3731
-0.3967
-0.4178
-0.4373
-0.4548
-0.468
-0.4776
-0.4847
-0.4878
-0.4884
-0.4876
-0.4846
-0.4794
-0.4735
-0.4655
-0.4543
-0.441
-0.4263
-0.4091
-0.39
-0.371
-0.3517
-0.331
-0.3091
-0.2863
-0.2605
-0.2322
-0.2025
-0.1724
-0.1432
-0.1161
-0.0908
-0.0671
-0.0439
-0.0198
0.0061
0.0328
0.0609
0.0892
0.1173
0.1439
0.1699
0.1947
0.2187
0.2418
0.2638
0.2846
0.304
0.3228
0.341
0.3595
0.3779
0.3958
0.4127
0.4287
0.4431
0.4569
0.4703
0.4828
0.4941
0.5039
0.5115
0.5169
0.521
0.5231
0.5251
0.5265
0.5271
0.5266
0.5266
0.5245
0.5206
0.515
0.5071
0.496
0.4835
0.4708
0.4587
0.4479
0.4376
0.4274
0.4151
0.3998
0.3822
0.3632
0.3428
0.3227
0.3028
0.2819
0.2596
0.2364
0.2113
0.1857
0.1605
0.1363
0.1125
0.0901
0.0686
0.0471
0.0247
0.0029
-0.0195
-0.0428
-0.066
-0.0883
-0.1101
-0.1311
-0.1511
-0.1704
-0.1898
-0.209
-0.2282
-0.2471
-0.2648
-0.2804
-0.2943
-0.3062
-0.3168
-0.3271
-0.3369
-0.3457
-0.3538
-0.3603
-0.3647
-0.3678
-0.3702
-0.3707
-0.37
-0.3686
-0.3667
-0.3639
-0.3608
-0.3568
-0.3521
-0.3464
-0.3397
-0.333
-0.3271
-0.3207
-0.3137
-0.3061
-0.2971
-0.2853
-0.2724
-0.2587
-0.2444
-0.23
-0.2167
-0.2035
-0.1899
-0.1761
-0.1615
-0.1463
-0.131
-0.1164
-0.1019
-0.0878
-0.0737
-0.0591
-0.0445
-0.0296
-0.0149
-0.0001
0.0141
0.0291
0.043
0.0571
0.0704
0.0828
0.0938
0.1047
0.1141
0.1226
0.1302
0.1377
0.144
0.1509
0.1571
0.1626
0.1673
0.1714
0.1741
0.177
0.1799
0.1824
0.1843
0.1853
0.1851
0.1838
0.1806
0.1763
0.1716
0.1658
0.1597
0.1539
0.1489
0.1448
0.1417
0.1387
0.1362
0.1337
0.1301
0.1266
0.1235
0.1197
0.1143
0.1088
0.1017
0.0934
0.085
0.077
0.0689
0.0608
0.0534
0.0466
0.0407
0.0361
0.0337
0.0326
0.0314
0.0311
0.0308
0.0297
0.0279
0.0271
0.0259
0.0251
0.0245
0.0249
0.0248
0.0247
0.0247
0.025
0.0253
0.0259
0.027
0.0276
0.0285
0.0295
0.0307
0.0326
0.0354
0.0384
0.042
0.0453
0.0474
0.0492
0.0513
0.0528
0.0549
0.0579
0.061
0.0635
0.0661
0.0687
0.0708
0.0727
0.0746
0.0761
0.0768
0.078
0.0796
0.0816
0.085
0.0892
0.092
0.0939
0.0946
0.0922
0.0886
0.0847
0.0802
0.0755
0.0719
0.0681
0.0646
0.0607
0.0569
0.0522
0.0471
0.0412
0.0357
0.0303
0.0255
0.0212
0.0176
0.0142
0.01
0.0051
0
-0.0059
-0.0135
-0.0205
-0.0275
-0.0361
-0.0449
-0.0525
-0.0606
-0.0689
-0.0755
-0.0806
-0.0862
-0.0914
-0.0963
-0.1016
-0.1079
-0.1135
-0.1181
-0.1225
-0.1265
-0.1298
-0.1344
-0.1409
-0.1476
-0.1547
-0.1624
-0.1687
-0.1731
-0.1768
-0.1793
-0.1806
-0.1814
-0.1819
-0.1823
-0.1827
-0.1831
-0.1837
-0.1847
-0.185
-0.1847
-0.1839
-0.183
-0.1813
-0.1796
-0.1781
-0.177
-0.1747
-0.1722
-0.1691
-0.1654
-0.1599
-0.1541
-0.1476
-0.1404
-0.1311
-0.1207
-0.11
-0.0979
-0.0849
-0.073
-0.0628
-0.0529
-0.0437
-0.0353
-0.0272
-0.0183
-0.0093
-0.0012
0.0065
0.0145
0.0232
0.0332
0.0452
0.0589
0.0733
0.0882
0.1031
0.1176
0.1321
0.1472
0.1625
0.1768
0.1909
0.2039
0.2154
0.2245
0.2331
0.2406
0.2483
0.2557
0.2643
0.2734
0.2827
0.2914
0.3002
0.3088
0.3169
0.3238
0.3296
0.3343
0.3372
0.3392
0.3411
0.3434
0.3456
0.3479
0.3494
0.3498
0.3491
0.3471
0.3441
0.3404
0.3355
0.3294
0.3229
0.3155
0.3072
0.2993
0.2912
0.2834
0.2756
0.2682
0.2594
0.2502
0.2394
0.2278
0.2152
0.2019
0.1878
0.1727
0.1563
0.1386
0.1201
0.1015
0.0837
0.0665
0.0501
0.035
0.0202
0.0052
-0.0098
-0.0244
-0.0398
-0.0553
-0.0714
-0.0879
-0.1052
-0.1223
-0.1402
-0.1578
-0.1756
-0.1937
-0.2127
-0.2313
-0.2502
-0.2686
-0.286
-0.3024
-0.3187
-0.3345
-0.3501
-0.3656
-0.38
-0.3929
-0.4042
-0.4143
-0.4234
-0.4319
-0.4397
-0.4465
-0.4518
-0.4562
-0.4593
-0.4615
-0.4629
-0.4637
-0.4631
-0.4617
-0.4589
-0.4559
-0.4523
-0.4476
-0.442
-0.4358
-0.4281
-0.419
-0.4095
-0.3995
-0.3881
-0.376
-0.3633
-0.3495
-0.3355
-0.3221
-0.3087
-0.2955
-0.2834
-0.2701
-0.255
-0.2391
-0.2225
-0.2041
-0.1857
-0.168
-0.1496
-0.1298
-0.1092
-0.087
-0.0631
-0.0391
-0.0151
0.0082
0.0303
0.0518
0.0734
0.0939
0.1143
0.1352
0.1565
0.178
0.2006
0.2236
0.2462
0.2677
0.288
0.3073
0.3255
0.3437
0.362
0.3806
0.399
0.4171
0.4345
0.4511
0.4671
0.4828
0.4979
0.5124
0.5261
0.5387
0.5497
0.5596
0.5683
0.5761
0.5829
0.5895
0.5958
0.6018
0.6076
0.6138
0.6193
0.6238
0.6267
0.6284
0.6276
0.6253
0.6215
0.6172
0.6111
0.6042
0.5956
0.5858
0.5746
0.5634
0.551
0.5384
0.5257
0.5119
0.497
0.4816
0.4657
0.4489
0.4313
0.4119
0.3917
0.3703
0.3469
0.3231
0.2992
0.2731
0.2456
0.2174
0.187
0.1552
0.1239
0.093
0.0624
0.0331
0.0052
-0.0224
-0.0501
-0.0775
-0.1051
-0.1333
-0.1617
-0.1904
-0.2197
-0.2494
-0.2795
-0.3092
-0.3386
-0.3678
-0.3962
-0.4244
-0.4526
-0.4804
-0.5068
-0.533
-0.5575
-0.5809
-0.6033
-0.6255
-0.6464
-0.6672
-0.6869
-0.7059
-0.7239
-0.7404
-0.7552
-0.7689
-0.7804
-0.7894
-0.797
-0.8028
-0.8074
-0.8103
-0.8118
-0.8123
-0.81
-0.805
-0.798
-0.7889
-0.7769
-0.7636
-0.7491
-0.7329
-0.7144
-0.6944
-0.6722
-0.6472
-0.6194
-0.5902
-0.5589
-0.5261
-0.493
-0.4603
-0.4261
-0.3921
-0.3562
-0.3184
-0.2777
-0.2367
-0.194
-0.1525
-0.1124
-0.0739
-0.0338
0.0073
0.05
0.0958
0.1435
0.1901
0.2356
0.2807
0.324
0.366
0.4089
0.4522
0.495
0.5385
0.5821
0.6244
0.6661
0.7073
0.7449
0.7795
0.8124
0.8425
0.8702
0.8991
0.9278
0.9534
0.9755
0.9946
1.009
1.0199
1.0297
1.0392
1.0475
1.0534
1.0569
1.0567
1.0528
1.0457
1.0364
1.0248
1.0121
0.9984
0.9825
0.965
0.9456
0.9241
0.9005
0.8749
0.8475
0.8182
0.7866
0.7523
0.7159
0.6779
0.6397
0.6008
0.5628
0.5259
0.489
0.4504
0.412
0.3718
0.3297
0.2859
0.2414
0.1958
0.1509
0.1073
0.0652
0.0242
-0.0164
-0.0577
-0.1001
-0.1439
-0.1887
-0.2333
-0.2775
-0.3205
-0.3604
-0.3974
-0.4323
-0.4652
-0.4961
-0.5271
-0.5576
-0.5868
-0.6144
-0.64
-0.6628
-0.6823
-0.6988
-0.7123
-0.7231
-0.7312
-0.7363
-0.7384
-0.7375
-0.7333
-0.7253
-0.715
-0.7019
-0.6855
-0.6655
-0.6432
-0.618
-0.5906
-0.5614
-0.5307
-0.4973
-0.4615
-0.4236
-0.3842
-0.3437
-0.3028
-0.2612
-0.2191
-0.1761
-0.1322
-0.0883
-0.0447
-0.0001
0.0444
0.0881
0.1313
0.1742
0.2145
0.2534
0.2916
0.329
0.3654
0.401
0.4351
0.467
0.4973
0.5247
0.5498
0.5723
0.5931
0.6111
0.6276
0.6428
0.6569
0.6692
0.6803
0.6895
0.6965
0.7015
0.7057
0.7084
0.7109
0.7118
0.7115
0.7088
0.7045
0.6972
0.6891
0.6801
0.6707
0.6605
0.6508
0.6401
0.6276
0.613
0.5954
0.5744
0.5509
0.5266
0.5016
0.4768
0.4536
0.4299
0.4047
0.3776
0.3494
0.319
0.2884
0.2593
0.2316
0.2038
0.176
0.1471
0.1147
0.0802
0.0459
0.0117
-0.021
-0.0496
-0.075
-0.0994
-0.123
-0.1468
-0.1717
-0.1971
-0.2227
-0.2471
-0.2692
-0.2895
-0.3079
-0.3234
-0.3365
-0.3478
-0.3566
-0.3625
-0.3666
-0.3677
-0.3668
-0.3642
-0.3594
-0.3527
-0.345
-0.335
-0.3229
-0.3099
-0.2946
-0.2784
-0.2615
-0.2435
-0.2233
-0.2025
-0.1798
-0.1557
-0.1313
-0.1075
-0.0838
-0.06
-0.0355
-0.0098
0.0166
0.0426
0.0671
0.0903
0.1107
0.1293
0.1475
0.1662
0.1837
0.2015
0.2196
0.2361
0.251
0.2648
0.2771
0.2874
0.2969
0.3054
0.3129
0.3195
0.3244
0.3283
0.3315
0.3337
0.3356
0.3382
0.3405
0.342
0.3436
0.3444
0.3442
0.3437
0.3419
0.3378
0.3326
0.3257
0.3165
0.3057
0.2947
0.2824
0.2703
0.2585
0.2472
0.2353
0.2244
0.2121
0.1987
0.1844
0.1703
0.1537
0.1373
0.1212
0.105
0.088
0.0723
0.0562
0.0393
0.0214
0.0031
-0.0161
-0.0361
-0.0556
-0.0746
-0.0934
-0.1119
-0.129
-0.1458
-0.1612
-0.1751
-0.1869
-0.1974
-0.2067
-0.2155
-0.2237
-0.2318
-0.2397
-0.2464
-0.252
-0.2564
-0.2589
-0.2593
-0.2579
-0.254
-0.2481
-0.241
-0.2326
-0.2229
-0.2124
-0.2005
-0.187
-0.172
-0.1551
-0.1369
-0.1175
-0.0968
-0.0758
-0.0552
-0.0344
-0.0139
0.007
0.0297
0.054
0.0792
0.1055
0.1306
0.1537
0.1747
0.1945
0.2135
0.2335
0.2539
0.2745
0.2949
0.3135
0.3294
0.3428
0.3541
0.3639
0.3725
0.3804
0.3882
0.396
0.4026
0.4081
0.4127
0.4166
0.4181
0.4188
0.4182
0.4162
0.412
0.4073
0.4008
0.3936
0.3865
0.3794
0.372
0.3653
0.3588
0.3513
0.3427
0.3332
0.3211
0.307
0.2918
0.2764
0.2612
0.2471
0.2329
0.2182
0.2012
0.1828
0.1629
0.143
0.1235
0.1051
0.0863
0.0672
0.0477
0.028
0.0087
-0.0093
-0.0271
-0.0445
-0.0635
-0.0827
-0.1015
-0.1189
-0.1348
-0.1473
-0.1588
-0.1703
-0.182
-0.1942
-0.2074
-0.2204
-0.232
-0.2422
-0.2503
-0.2553
-0.2574
-0.2574
-0.2553
-0.2502
-0.2431
-0.2336
-0.2216
-0.207
-0.1919
-0.1763
-0.1608
-0.1456
-0.1302
-0.1133
-0.0945
-0.0735
-0.0511
-0.0275
-0.0046
0.0166
0.0357
0.0536
0.0701
0.0859
0.1005
0.1162
0.1321
0.1472
0.1619
0.178
0.1927
0.2057
0.2173
0.2274
0.2351
0.2409
0.2452
0.2482
0.2513
0.2544
0.257
0.2587
0.2605
0.2614
0.262
0.2623
0.2639
0.2685
0.2747
0.2808
0.2869
0.2919
0.2935
0.2922
0.2904
0.2901
0.2908
0.2929
0.2951
0.2972
0.2989
0.3001
0.2993
0.2988
0.2975
0.2956
0.292
0.2899
0.288
0.2866
0.283
0.2782
0.2709
0.2643
0.2558
0.2472
0.2375
0.2282
0.2158
0.202
0.1877
0.175
0.163
0.1515
0.1404
0.1292
0.1183
0.1057
0.092
0.0797
0.0699
0.0603
0.0519
0.046
0.041
0.0368
0.0329
0.0298
0.0278
0.0266
0.0243
0.0219
0.0207
0.0194
0.0187
0.018
0.0169
0.0149
0.0126
0.0083
0.0042
0.0012
-0.0012
-0.0041
-0.0068
-0.0104
-0.0134
-0.0168
-0.02
-0.0225
-0.0239
-0.0266
-0.0303
-0.0354
-0.0416
-0.0483
-0.0543
-0.0605
-0.0662
-0.0714
-0.0759
-0.0813
-0.0864
-0.0907
-0.0943
-0.0986
-0.1026
-0.1064
-0.1104
-0.114
-0.1181
-0.122
-0.1247
-0.1262
-0.1281
-0.1297
-0.1316
-0.1351
-0.1406
-0.1472
-0.1536
-0.1591
-0.1638
-0.1672
-0.1702
-0.1732
-0.1765
-0.1801
-0.1856
-0.1914
-0.1973
-0.2043
-0.2121
-0.2182
-0.2243
-0.2306
-0.2362
-0.2403
-0.244
-0.2464
-0.2477
-0.2486
-0.2498
-0.2508
-0.2517
-0.2514
-0.2507
-0.2488
-0.2459
-0.2415
-0.2372
-0.2308
-0.2234
-0.2157
-0.2084
-0.1995
-0.1901
-0.1787
-0.1653
-0.1493
-0.1315
-0.1128
-0.0938
-0.0739
-0.0533
-0.0318
-0.009
0.0143
0.037
0.0598
0.0824
0.105
0.1286
0.1538
0.1799
0.2061
0.2316
0.2561
0.2796
0.3017
0.3233
0.3447
0.366
0.3864
0.4074
0.4277
0.4478
0.4672
0.4865
0.5039
0.5199
0.5345
0.5482
0.56
0.5714
0.5825
0.5927
0.601
0.6087
0.6149
0.6188
0.6206
0.6209
0.6189
0.6148
0.6097
0.604
0.5978
0.5916
0.5854
0.5783
0.5695
0.5584
0.544
0.5265
0.5061
0.4842
0.4623
0.4401
0.4176
0.3951
0.3719
0.3463
0.3193
0.2918
0.263
0.2332
0.2028
0.1724
0.141
0.1084
0.0747
0.0412
0.0074
-0.0264
-0.0593
-0.0925
-0.1267
-0.1612
-0.1953
-0.2296
-0.2622
-0.2937
-0.3253
-0.3583
-0.3907
-0.4233
-0.4551
-0.4855
-0.5132
-0.5402
-0.566
-0.5907
-0.6127
-0.6332
-0.651
-0.6665
-0.6803
-0.6944
-0.7082
-0.7211
-0.7326
-0.7423
-0.7488
-0.7519
-0.7524
-0.7507
-0.7467
-0.7418
-0.7352
-0.7271
-0.7186
-0.7093
-0.6975
-0.6851
-0.6717
-0.656
-0.6384
-0.6196
-0.5987
-0.5761
-0.5516
-0.5258
-0.4991
-0.4718
-0.4438
-0.4151
-0.3842
-0.3517
-0.3174
-0.2813
-0.2442
-0.2073
-0.1707
-0.1343
-0.0978
-0.061
-0.0236
0.0148
0.0534
0.0922
0.1297
0.1663
0.2015
0.2369
0.2709
0.3045
0.3375
0.3705
0.4016
0.4319
0.4618
0.49
0.5159
0.5403
0.5631
0.5836
0.6029
0.622
0.6392
0.655
0.6695
0.6828
0.6942
0.7051
0.7153
0.7242
0.7319
0.7374
0.7412
0.7426
0.7433
0.7416
0.7389
0.7347
0.7297
0.721
0.7102
0.6969
0.6811
0.6623
0.6431
0.6241
0.6051
0.5862
0.5674
0.548
0.526
0.5016
0.4745
0.4461
0.4159
0.3864
0.3577
0.3306
0.3031
0.2763
0.2489
0.2204
0.19
0.1597
0.129
0.0979
0.0673
0.0376
0.0093
-0.0182
-0.045
-0.0726
-0.0993
-0.1275
-0.1561
-0.1839
-0.209
-0.2325
-0.2531
-0.2721
-0.2905
-0.3081
-0.3254
-0.3426
-0.3588
-0.3733
-0.3873
-0.4006
-0.4122
-0.4222
-0.4306
-0.4378
-0.4433
-0.4483
-0.4523
-0.4552
-0.4568
-0.4567
-0.455
-0.4517
-0.4484
-0.4447
-0.4407
-0.4359
-0.4312
-0.4257
-0.4195
-0.4143
-0.41
-0.4062
-0.4025
-0.398
-0.391
-0.3825
-0.3722
-0.3611
-0.3497
-0.3385
-0.3274
-0.3168
-0.3056
-0.2951
-0.2852
-0.276
-0.2667
-0.2578
-0.2485
-0.2386
-0.2285
-0.2175
-0.2067
-0.1956
-0.1847
-0.1736
-0.1643
-0.1537
-0.1429
-0.1318
-0.12
-0.1067
-0.0938
-0.081
-0.0672
-0.0533
-0.0393
-0.0258
-0.013
-0.0009
0.011
0.023
0.0355
0.0496
0.0637
0.0768
0.089
0.1009
0.111
0.121
0.1311
0.1419
0.153
0.1648
0.1769
0.19
0.203
0.2151
0.2272
0.2383
0.2477
0.2566
0.2656
0.2741
0.2828
0.2918
0.3004
0.3076
0.3142
0.3205
0.3257
0.3303
0.3359
0.3409
0.3461
0.3518
0.3584
0.365
0.3719
0.3777
0.3834
0.3882
0.3921
0.3953
0.3982
0.4001
0.4006
0.4001
0.3983
0.3952
0.3911
0.3864
0.3806
0.3746
0.3685
0.3617
0.3539
0.3453
0.3349
0.3226
0.3083
0.2928
0.2766
0.259
0.2405
0.2219
0.2024
0.1818
0.1617
0.1424
0.1235
0.1058
0.0894
0.0728
0.0556
0.0374
0.018
-0.0021
-0.0222
-0.0421
-0.0609
-0.0788
-0.0963
-0.113
-0.1294
-0.1462
-0.1636
-0.1813
-0.1995
-0.2171
-0.2335
-0.248
-0.2614
-0.2734
-0.2847
-0.296
-0.3076
-0.3185
-0.3293
-0.3401
-0.3509
-0.3612
-0.3717
-0.3826
-0.3932
-0.4031
-0.4127
-0.4214
-0.4289
-0.4343
-0.4379
-0.4398
-0.4395
-0.4374
-0.4348
-0.4312
-0.4256
-0.4186
-0.4103
-0.4003
-0.3888
-0.3765
-0.3633
-0.3483
-0.3316
-0.3138
-0.2956
-0.2767
-0.2582
-0.2394
-0.2193
-0.1971
-0.1744
-0.1509
-0.1279
-0.1071
-0.088
-0.0691
-0.0502
-0.0306
-0.0099
0.0112
0.0314
0.049
0.0639
0.0764
0.087
0.096
0.1053
0.1154
0.1266
0.1379
0.1504
0.1637
0.1774
0.1906
0.2038
0.2158
0.2254
0.2332
0.24
0.2463
0.2522
0.2591
0.2658
0.2709
0.275
0.2778
0.2791
0.2797
0.2819
0.2842
0.2869
0.2906
0.2945
0.297
0.2988
0.3005
0.3005
0.2996
0.2995
0.3002
0.3008
0.3024
0.3048
0.3061
0.3051
0.3029
0.2987
0.2921
0.285
0.2782
0.2707
0.2637
0.2576
0.2512
0.2439
0.2372
0.23
0.2231
0.2173
0.2127
0.2083
0.2052
0.2014
0.1967
0.1918
0.1868
0.181
0.1756
0.1706
0.1651
0.1595
0.1551
0.1513
0.1484
0.1465
0.1445
0.1413
0.1375
0.1328
0.1279
0.1233
0.1198
0.1166
0.1132
0.1082
0.1019
0.0931
0.0823
0.0701
0.0579
0.0463
0.0356
0.0256
0.0171
0.009
-0.0005
-0.0099
-0.0197
-0.0315
-0.0439
-0.0559
-0.069
-0.0818
-0.0928
-0.1046
-0.1163
-0.1272
-0.1386
-0.1508
-0.1617
-0.172
-0.1817
-0.1906
-0.1981
-0.205
-0.2121
-0.2187
-0.2245
-0.2304
-0.2361
-0.2403
-0.2449
-0.2498
-0.2541
-0.2571
-0.2599
-0.2611
-0.2608
-0.2597
-0.2592
-0.2588
-0.2582
-0.2574
-0.2566
-0.2551
-0.2533
-0.2512
-0.2493
-0.247
-0.2442
-0.241
-0.2377
-0.2339
-0.2306
-0.2271
-0.2232
-0.219
-0.2139
-0.2075
-0.2006
-0.1924
-0.1828
-0.1728
-0.1618
-0.1483
-0.1345
-0.1196
-0.1025
-0.0849
-0.0679
-0.0508
-0.0352
-0.0213
-0.0073
0.0079
0.0245
0.0431
0.0624
0.0807
0.0964
0.1106
0.1236
0.1373
0.152
0.1682
0.1849
0.201
0.2145
0.2264
0.2373
0.2469
0.2566
0.2675
0.279
0.29
0.3003
0.3081
0.3137
0.3165
0.3167
0.3153
0.3139
0.3125
0.3114
0.3108
0.3107
0.3101
0.3086
0.306
0.3025
0.298
0.2926
0.2867
0.2804
0.2741
0.2673
0.2598
0.2521
0.2441
0.2351
0.2249
0.2143
0.2029
0.1902
0.1769
0.1637
0.1499
0.1353
0.1207
0.1057
0.0899
0.0733
0.0559
0.0378
0.0196
0.002
-0.0145
-0.0296
-0.0439
-0.0578
-0.0716
-0.0854
-0.0989
-0.1115
-0.1236
-0.135
-0.1456
-0.1556
-0.165
-0.173
-0.1793
-0.1845
-0.1883
-0.1907
-0.1913
-0.1907
-0.1889
-0.1866
-0.184
-0.183
-0.1832
-0.1842
-0.1856
-0.1865
-0.1852
-0.1813
-0.1749
-0.1664
-0.1572
-0.1484
-0.141
-0.1356
-0.1307
-0.125
-0.1177
-0.109
-0.0986
-0.0891
-0.0812
-0.0762
-0.0716
-0.0673
-0.0607
-0.0525
-0.0417
-0.0309
-0.0208
-0.0129
-0.0069
-0.0031
-0.0002
0.0024
0.0059
0.0114
0.0186
0.027
0.0367
0.0462
0.0547
0.0618
0.0675
0.0716
0.0748
0.0769
0.0789
0.0814
0.0847
0.0876
0.0911
0.0945
0.0974
0.0994
0.1018
0.1036
0.105
0.1059
0.1065
0.1072
0.1079
0.1092
0.1109
0.1134
0.1146
0.1153
0.1154
0.1151
0.1135
0.1117
0.1098
0.1075
0.1048
0.1024
0.1007
0.0992
0.098
0.0971
0.0958
0.0933
0.09
0.0858
0.0807
0.0755
0.071
0.0674
0.0651
0.0642
0.0643
0.0652
0.0666
0.0677
0.0676
0.0659
0.0627
0.0581
0.0527
0.0476
0.0441
0.0409
0.0389
0.0374
0.0357
0.0325
0.0293
0.0244
0.0187
0.0133
0.0083
0.0036
0
-0.0031
-0.0072
-0.0109
-0.015
-0.0198
-0.0254
-0.0313
-0.0384
-0.0462
-0.0543
-0.0625
-0.0702
-0.0772
-0.0837
-0.0896
-0.0945
-0.0986
-0.1019
-0.1038
-0.1057
-0.1076
-0.1092
-0.1112
-0.1131
-0.1147
-0.1154
-0.1152
-0.114
-0.1125
-0.1102
-0.1078
-0.1058
-0.1039
-0.1008
-0.0976
-0.0936
-0.089
-0.0836
-0.0788
-0.0731
-0.0665
-0.059
-0.051
